Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(2.NewActivity_Object_Repository/textarea_form-control ng-untou), ""value"")",Firefox 61.0,assert that description field text returned correctly,2018-07-01 17:38:38,2018-07-01 17:38:38,0.137s,PASSED
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 17:38:38,2018-07-01 17:38:38,0.003s,PASSED
click,Firefox 61.0,submit button,2018-07-01 17:38:38,2018-07-01 17:38:38,0.634s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 17:38:38,2018-07-01 17:38:43,4.511s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 17:38:39,2018-07-01 17:38:39,0.330s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 17:38:39,2018-07-01 17:38:39,0.169s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 17:38:39,2018-07-01 17:38:40,0.413s,PASSED
click,Firefox 61.0,,2018-07-01 17:38:40,2018-07-01 17:38:41,1.082s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 17:38:41,2018-07-01 17:38:41,0.267s,PASSED
setText,Firefox 61.0,Tax name entry,2018-07-01 17:38:41,2018-07-01 17:38:42,0.748s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 17:38:42,2018-07-01 17:38:42,0.201s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 17:38:42,2018-07-01 17:38:42,0.212s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 17:38:42,2018-07-01 17:38:43,0.205s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 17:38:43,2018-07-01 17:38:43,0.302s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 17:38:43,2018-07-01 17:38:47,3.812s,PASSED
click,Firefox 61.0,,2018-07-01 17:38:43,2018-07-01 17:38:44,0.392s,PASSED
click,Firefox 61.0,,2018-07-01 17:38:44,2018-07-01 17:38:44,0.397s,PASSED
waitForElementPresent,Firefox 61.0,,2018-07-01 17:38:44,2018-07-01 17:38:45,0.335s,PASSED
click,Firefox 61.0,,2018-07-01 17:38:45,2018-07-01 17:38:45,0.157s,PASSED
"Statement - While (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(4.Teardown_Object_Repository/td_col-md-2 text-right table-c), 20) == true)",Firefox 61.0,,2018-07-01 17:38:45,2018-07-01 17:38:47,2.045s,PASSED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 17:38:47,2018-07-01 17:38:48,1.355s,PASSED
click,Firefox 61.0,,2018-07-01 17:38:47,2018-07-01 17:38:47,0.294s,PASSED
click,Firefox 61.0,,2018-07-01 17:38:47,2018-07-01 17:38:48,0.267s,PASSED
closeBrowser,Firefox 61.0,,2018-07-01 17:38:48,2018-07-01 17:38:48,0.545s,PASSED
