Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - assert attribute == ""description""",Firefox 61.0,,2018-07-01 18:52:44,2018-07-01 18:52:44,0.002s,PASSED
click,Firefox 61.0,submit button,2018-07-01 18:52:44,2018-07-01 18:52:44,0.476s,PASSED
,,,,,,
Test Cases/3.Create_Invoice/CreateInvoice_TestCase,Firefox 61.0,invoice creation of entered hours.,2018-07-01 18:52:44,2018-07-01 18:52:49,4.783s,PASSED
click,Firefox 61.0,Click on Manage menu,2018-07-01 18:52:45,2018-07-01 18:52:45,0.259s,PASSED
click,Firefox 61.0,Click on Invoivce sub menu,2018-07-01 18:52:45,2018-07-01 18:52:45,0.090s,PASSED
click,Firefox 61.0,Click on Create invoice link,2018-07-01 18:52:45,2018-07-01 18:52:46,0.522s,PASSED
click,Firefox 61.0,,2018-07-01 18:52:46,2018-07-01 18:52:47,1.136s,PASSED
click,Firefox 61.0,check box is checked,2018-07-01 18:52:47,2018-07-01 18:52:47,0.302s,PASSED
setText,Firefox 61.0,Tax name entry,2018-07-01 18:52:47,2018-07-01 18:52:48,0.660s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 18:52:48,2018-07-01 18:52:48,0.166s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 18:52:48,2018-07-01 18:52:48,0.199s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 18:52:48,2018-07-01 18:52:49,0.341s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 18:52:49,2018-07-01 18:52:49,0.415s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 18:52:49,2018-07-01 18:53:25,35.634s,FAILED
click,Firefox 61.0,,2018-07-01 18:52:50,2018-07-01 18:52:50,0.479s,PASSED
click,Firefox 61.0,,2018-07-01 18:52:50,2018-07-01 18:52:50,0.390s,PASSED
waitForElementVisible,Firefox 61.0,,2018-07-01 18:52:50,2018-07-01 18:52:51,0.411s,PASSED
click,Firefox 61.0,,2018-07-01 18:52:51,2018-07-01 18:52:51,0.084s,PASSED
Statement - While (true),Firefox 61.0,,2018-07-01 18:52:51,2018-07-01 18:53:25,33.677s,FAILED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 18:53:25,2018-07-01 18:53:26,1.736s,PASSED
click,Firefox 61.0,,2018-07-01 18:53:25,2018-07-01 18:53:25,0.295s,PASSED
click,Firefox 61.0,,2018-07-01 18:53:25,2018-07-01 18:53:26,0.330s,PASSED
closeBrowser,Firefox 61.0,,2018-07-01 18:53:26,2018-07-01 18:53:26,0.835s,PASSED
