Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Firefox 61.0,Tax name entry,2018-07-01 18:33:42,2018-07-01 18:33:42,0.760s,PASSED
setText,Firefox 61.0,tax percentage,2018-07-01 18:33:42,2018-07-01 18:33:42,0.233s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 18:33:42,2018-07-01 18:33:43,0.163s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 18:33:43,2018-07-01 18:33:43,0.269s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 18:33:43,2018-07-01 18:33:43,0.349s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 18:33:43,2018-07-01 18:34:18,34.711s,FAILED
click,Firefox 61.0,,2018-07-01 18:33:44,2018-07-01 18:33:44,0.407s,PASSED
click,Firefox 61.0,,2018-07-01 18:33:44,2018-07-01 18:33:45,0.351s,PASSED
waitForElementVisible,Firefox 61.0,,2018-07-01 18:33:45,2018-07-01 18:33:45,0.442s,PASSED
click,Firefox 61.0,,2018-07-01 18:33:45,2018-07-01 18:33:45,0.101s,PASSED
Statement - While (true),Firefox 61.0,,2018-07-01 18:33:45,2018-07-01 18:34:18,32.882s,FAILED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 18:34:18,2018-07-01 18:34:20,1.580s,PASSED
click,Firefox 61.0,,2018-07-01 18:34:18,2018-07-01 18:34:19,0.331s,PASSED
click,Firefox 61.0,,2018-07-01 18:34:19,2018-07-01 18:34:19,0.320s,PASSED
closeBrowser,Firefox 61.0,,2018-07-01 18:34:19,2018-07-01 18:34:20,0.579s,PASSED
