Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Firefox 61.0,tax percentage,2018-07-01 12:50:33,2018-07-01 12:50:34,0.246s,PASSED
setText,Firefox 61.0,text on invoice is entered,2018-07-01 12:50:34,2018-07-01 12:50:34,0.211s,PASSED
setText,Firefox 61.0,hidden note is added,2018-07-01 12:50:34,2018-07-01 12:50:34,0.275s,PASSED
click,Firefox 61.0,create button is clicked,2018-07-01 12:50:34,2018-07-01 12:50:34,0.347s,PASSED
,,,,,,
Test Cases/4.TearDown/TearDown_TestCase,Firefox 61.0,teardown created data,2018-07-01 12:50:34,2018-07-01 12:50:36,1.413s,FAILED
click,Firefox 61.0,,2018-07-01 12:50:35,2018-07-01 12:50:35,0.543s,PASSED
click,Firefox 61.0,,2018-07-01 12:50:35,2018-07-01 12:50:36,0.285s,PASSED
click,Firefox 61.0,,2018-07-01 12:50:36,2018-07-01 12:50:36,0.310s,FAILED
,,,,,,
Test Cases/5.Logout/Logout_TestCase,Firefox 61.0,logsout from system,2018-07-01 12:50:36,2018-07-01 12:50:37,1.586s,PASSED
click,Firefox 61.0,,2018-07-01 12:50:36,2018-07-01 12:50:37,0.402s,PASSED
click,Firefox 61.0,,2018-07-01 12:50:37,2018-07-01 12:50:37,0.267s,PASSED
closeBrowser,Firefox 61.0,,2018-07-01 12:50:37,2018-07-01 12:50:37,0.608s,PASSED
